Citation,Citation Link,Protein,Protein codes,Protein Concentration (%),Treatment code,Treatment condition code,Treatment condition value,Treatment temperature ( °C),Treatment time (min),Additives,Additives Concentration (%),pH,Type of salt,ionic strength (M),Heating temperature (°C) for gel preparation,Heating/hold time (min),Samples stored (°C),Storage time (h),If a gel can be formed (0-1),Hardness/firmness/strength (g)
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,2.98,9,0,0,,,4,12,1,9.71
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,0.592,10,0,0,,,4,12,1,5.46
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,1.184,10,0,0,,,4,12,1,7.49
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,1.796,10,0,0,,,4,12,1,8.7
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,2.38,10,0,0,,,4,12,1,17.6
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,2.98,10,0,0,,,4,12,1,21.85
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,0.592,11,0,0,,,4,12,1,30.55
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,1.184,11,0,0,,,4,12,1,35.61
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,1.796,11,0,0,,,4,12,1,39.45
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,2.38,11,0,0,,,4,12,1,43.29
"Yang Guo, Yi-hong Bao, Kai-feng Sun, Chen Chang, Wei-feng Liu. Effects of covalent interactions and gel characteristics on soy protein-tannic acid conjugates prepared under alkaline conditions. Food Hydrocolloids. Volume 112, March 2021, 106293.",https://doi.org/10.1016/j.foodhyd.2020.106293,Soy Protein Isolate (SPI),10301,12,30602,,,25,540,70103,2.98,11,0,0,,,4,12,1,33.79
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010009,Silver carp,20103,20,0,,,,,0,0,,60101,0.428,90,30,4,12,1,476.41
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010010,Silver carp,20103,20,0,,,,,30102,3,,60101,0.428,90,30,4,12,1,757.8
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010011,Silver carp,20103,20,0,,,,,30102,6,,60101,0.428,90,30,4,12,1,1097.31
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010012,Silver carp,20103,20,0,,,,,30102,9,,60101,0.428,90,30,4,12,1,1382
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010013,Silver carp,20103,20,0,,,,,30102,12,,60101,0.428,90,30,4,12,1,1559.28
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010014,Silver carp,20103,20,30601,,,40,60,0,0,,60101,0.428,90,30,4,12,1,868.25
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010015,Silver carp,20103,20,30601,,,40,60,30102,3,,60101,0.428,90,30,4,12,1,1023.91
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010016,Silver carp,20103,20,30601,,,40,60,30102,6,,60101,0.428,90,30,4,12,1,1301.55
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010017,Silver carp,20103,20,30601,,,40,60,30102,9,,60101,0.428,90,30,4,12,1,1595.79
"Xin Jiang, Qing Chen, Naiyong Xiao, Yufan Du, Qian Feng, Wenzheng Shi. Changes in Gel Structure and Chemical Interactions of Hypophthalmichthys molitrix Surimi Gels: Effect of Setting Process and Different Starch Addition, Foods 2021, 11(1), 9. ",https://doi.org/10.3390/foods11010018,Silver carp,20103,20,30601,,,40,60,30102,12,,60101,0.428,90,30,4,12,1,1874.12
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106200,Egg White Protein,30302,10,0,0,,,,0,0,,0,0,90,15,4,24,1,471.82
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106201,Egg White Protein,30302,10,0,0,,,,0,0,,0,0,90,30,4,24,1,619.09
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106202,Egg White Protein,30302,10,0,0,,,,0,0,,0,0,90,45,4,24,1,605.45
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106203,Egg White Protein,30302,10,0,0,,,,0,0,,60211,0.017,90,15,4,24,1,420
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106204,Egg White Protein,30302,10,0,0,,,,0,0,,60211,0.017,90,30,4,24,1,616.36
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106205,Egg White Protein,30302,10,0,0,,,,0,0,,60211,0.017,90,45,4,24,1,722.73
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106206,Egg White Protein,30302,10,0,0,,,,0,0,,60206,0.012,90,15,4,24,1,485.45
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106207,Egg White Protein,30302,10,0,0,,,,0,0,,60206,0.012,90,30,4,24,1,766.36
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106208,Egg White Protein,30302,10,0,0,,,,0,0,,60206,0.012,90,45,4,24,1,774.55
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106209,Egg White Protein,30302,10,0,0,,,,0,0,,60212,0.007,90,15,4,24,1,512.73
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106210,Egg White Protein,30302,10,0,0,,,,0,0,,60212,0.007,90,30,4,24,1,722.73
"Haobo Jin, Jiahui Chen, Jian Zhang, Long Sheng. Impact of phosphates on heat-induced egg white gel properties: Texture, water state, micro-rheology and microstructure. Food Hydrocolloids. Volume 110, January 2021, 106200.",https://doi.org/10.1016/j.foodhyd.2020.106211,Egg White Protein,30302,10,0,0,,,,0,0,,60212,0.007,90,45,4,24,1,684.55
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,0,0,,60101,1.375,90,30,4,12,1,168281.09
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,20301,0.02,,60101,1.375,90,30,4,12,1,172188.58
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,20301,0.04,,60101,1.375,90,30,4,12,1,178075.31
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,20301,0.06,,60101,1.375,90,30,4,12,1,194108.05
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,20301,0.08,,60101,1.375,90,30,4,12,1,195553.99
"Tang, H.; Tan, L.; Chen, Y.; Zhang, J.; Li, H.; Chen, L. Effect of Κ-carrageenan Addition on Protein Structure and Gel Properties of Salted Duck Egg White. J. Sci. Food Agric. 2021, 101, 1389–1395.",https://doi.org/10.1002/jsfa.10751,Duck egg white ,30305,10.25,30705,,,25,30,20301,0.1,,60101,1.375,90,30,4,12,1,195659.02
"Yaqing Xiao, Jiamei Li, Yingnan Liu, Fei Peng, Xiaojing Wang, Cheng Wang, Mei Li, Huaide Xu,Gel properties and formation mechanism of soy protein isolate gels improved by wheat bran cellulose,Food Chemistry,Volume 324,2020,126876,ISSN 0308-8146",https://doi.org/10.1016/j.foodchem.2020.126876,Soy Protein Isolate (SPI),10301,10,0,0,,,,0,0,,0,0,95,30,4,12,1,39.88
"Yaqing Xiao, Jiamei Li, Yingnan Liu, Fei Peng, Xiaojing Wang, Cheng Wang, Mei Li, Huaide Xu,Gel properties and formation mechanism of soy protein isolate gels improved by wheat bran cellulose,Food Chemistry,Volume 324,2020,126876,ISSN 0308-8146",https://doi.org/10.1016/j.foodchem.2020.126876,Soy Protein Isolate (SPI),10301,10,0,0,,,,40103,0.5,,0,0,95,30,4,12,1,44.51
"Yaqing Xiao, Jiamei Li, Yingnan Liu, Fei Peng, Xiaojing Wang, Cheng Wang, Mei Li, Huaide Xu,Gel properties and formation mechanism of soy protein isolate gels improved by wheat bran cellulose,Food Chemistry,Volume 324,2020,126876,ISSN 0308-8146",https://doi.org/10.1016/j.foodchem.2020.126876,Soy Protein Isolate (SPI),10301,10,0,0,,,,40103,1,,0,0,95,30,4,12,1,51.1
"Yaqing Xiao, Jiamei Li, Yingnan Liu, Fei Peng, Xiaojing Wang, Cheng Wang, Mei Li, Huaide Xu,Gel properties and formation mechanism of soy protein isolate gels improved by wheat bran cellulose,Food Chemistry,Volume 324,2020,126876,ISSN 0308-8146",https://doi.org/10.1016/j.foodchem.2020.126876,Soy Protein Isolate (SPI),10301,10,0,0,,,,40103,1.5,,0,0,95,30,4,12,1,55.55
"Yaqing Xiao, Jiamei Li, Yingnan Liu, Fei Peng, Xiaojing Wang, Cheng Wang, Mei Li, Huaide Xu,Gel properties and formation mechanism of soy protein isolate gels improved by wheat bran cellulose,Food Chemistry,Volume 324,2020,126876,ISSN 0308-8146",https://doi.org/10.1016/j.foodchem.2020.126876,Soy Protein Isolate (SPI),10301,10,0,0,,,,40103,2,,0,0,95,30,4,12,1,57.15
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,3,0,0,45,30,,,1,2.78
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,3,0,0,50,30,,,1,5.57
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,3,0,0,55,30,,,1,20.88
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,3,0,0,60,30,,,1,62.64
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,3,0,0,90,30,,,1,158.7
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,300,,30,0,,3,0,0,,,,,1,29.23
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,400,,30,0,,3,0,0,,,,,1,48.72
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,500,,30,0,,3,0,0,,,,,1,61.25
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,7,0,0,45,30,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,7,0,0,50,30,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,7,0,0,55,30,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,7,0,0,60,30,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,0,0,0,,0,0,,7,0,0,90,30,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,300,,30,0,,7,0,0,,,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,400,,30,0,,7,0,0,,,,,0,0
"Katzav, H.; Chirug, L.; Okun, Z.; Davidovich-Pinhas, M.; Shpigelman, A. Comparison of Thermal and High-Pressure Gelation of Potato Protein Isolates. Foods 2020, 9, 1041",https://doi.org/10.3390/foods9081041,Potato protein isolate (PPI),12001,10,30201,30201,500,,30,0,,7,0,0,,,,,0,0
"Haibo Zhao, Bin Yu, Yacine Hemar, Jie Chen, Bo Cui,Improvement of calcium sulfate-induced gelation of soy protein via incorporation of soy oil before and after thermal denaturation,LWT,Volume 117,2020,108690,ISSN 0023-6438,",https://doi.org/10.1016/j.lwt.2019.108690,Soy Protein Isolate (SPI),10301,7,30601,30502,90,,15,0,0,7,60105,0.025,,,4,,1,290.38
"Haibo Zhao, Bin Yu, Yacine Hemar, Jie Chen, Bo Cui,Improvement of calcium sulfate-induced gelation of soy protein via incorporation of soy oil before and after thermal denaturation,LWT,Volume 117,2020,108690,ISSN 0023-6438,",https://doi.org/10.1016/j.lwt.2019.108690,Soy Protein Isolate (SPI),10301,7,30601,30502,90,,15,90305,1,7,60105,0.025,,,4,,1,347.68
