Citation,Citation Link,Protein,Protein codes,Protein Concentration (%),Treatment code,Treatment condition code,Treatment condition value,Treatment temperature ( °C),Treatment time (min),Additives,Additives Concentration (%),pH,Type of salt,ionic strength (M),Heating temperature (°C) for gel preparation,Heating/hold time (min),Samples stored (°C),Storage time (h),If a gel can be formed (0-1),Hardness/firmness/strength (g)
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,120,,,8.5,,,90,25,4,16,1,1.06
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,240,,,4.5,,,90,25,4,16,1,1.23
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,240,,,6.5,,,90,25,4,16,1,2.12
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,240,,,8.5,,,90,25,4,16,1,1.15
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,360,,,4.5,,,90,25,4,16,1,1.51
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,360,,,6.5,,,90,25,4,16,1,2.32
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,360,,,8.5,,,90,25,4,16,1,1.01
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,480,,,4.5,,,90,25,4,16,1,1.1
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,480,,,6.5,,,90,25,4,16,1,1.9
"Chanchan Sun, Rui Liu, Kai Ni, Tao Wu, Xinye Luo, Bin Liang, Min Zhang,Reduction of particle size based on superfine grinding: Effects on structure, rheological and gelling properties of whey protein concentrate,Journal of Food Engineering,Volume 186,2016,Pages 69-76,ISSN 0260-8774",https://doi.org/10.1016/j.jfoodeng.2016.03.002,Whey protein concentrate,30107,12,30305,,,,480,,,8.5,,,90,25,4,16,1,1.11
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,0,4,,,90,30,4,15,1,54.04
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,0,4,,,90,30,4,15,1,102.99
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,0,4,,,90,30,4,15,1,195.78
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,10,4,,,90,30,4,15,1,64.24
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,10,4,,,90,30,4,15,1,110.13
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,10,4,,,90,30,4,15,1,289.59
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,20,4,,,90,30,4,15,1,88.71
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,20,4,,,90,30,4,15,1,122.36
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,20,4,,,90,30,4,15,1,326.3
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,30,4,,,90,30,4,15,1,113.19
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,30,4,,,90,30,4,15,1,153.97
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,30,4,,,90,30,4,15,1,497.61
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,40,4,,,90,30,4,15,1,125.42
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,40,4,,,90,30,4,15,1,183.55
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,40,4,,,90,30,4,15,1,516.99
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,0,7,,,90,30,4,15,1,230.45
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,0,7,,,90,30,4,15,1,274.3
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,0,7,,,90,30,4,15,1,426.23
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,10,7,,,90,30,4,15,1,232.49
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,10,7,,,90,30,4,15,1,409.92
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,10,7,,,90,30,4,15,1,582.25
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,20,7,,,90,30,4,15,1,244.73
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,20,7,,,90,30,4,15,1,472.12
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,20,7,,,90,30,4,15,1,702.57
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,30,7,,,90,30,4,15,1,286.54
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,30,7,,,90,30,4,15,1,579.19
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,30,7,,,90,30,4,15,1,872.86
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,10,,,,,,10201,40,7,,,90,30,4,15,1,330.38
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,15,,,,,,10201,40,7,,,90,30,4,15,1,582.25
"Diego K. Yamul, Mara V. Galmarini, Cecilia E. Lupano, Maria C. Zamora,Whey protein concentrate gels with different sucrose content: Instrumental texture measurements and sensory perception,International Dairy Journal,Volume 28, Issue 1,2013,Pages 24-31,ISSN 0958-6946",https://doi.org/10.1016/j.idairyj.2012.08.002,Whey protein concentrate,30107,20,,,,,,10201,40,7,,,90,30,4,15,1,907.53
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,0,,,,,,,,,,95,60,4,24,1,116.78
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,30203,30201,50,25,5,,,,,,95,60,4,24,1,104.84
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,30203,30201,80,25,5,,,,,,95,60,4,24,1,128.72
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,30203,30201,100,25,5,,,,,,95,60,4,24,1,172.67
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,30203,30201,150,25,5,,,,,,95,60,4,24,1,70.12
"Xuan-Hui He, Hong-Zhi Liu, Li Liu, Guan-Li Zhao, Qiang Wang, Qiong-Ling Chen,Effects of high pressure on the physicochemical and functional properties of peanut protein isolates,Food Hydrocolloids,Volume 36,2014,Pages 123-129,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2013.08.031,Peanut Protein Isolate (PPI),11101,14,30203,30201,200,25,5,,,,,,95,60,4,24,1,56.82
"Xing Chen, Cong-gui Chen, Yan-zi Zhou, Pei-jun Li, Fei Ma, Tadayuki Nishiumi, Atsushi Suzuki,Effects of high pressure processing on the thermal gelling properties of chicken breast myosin containing κ-carrageenan,Food Hydrocolloids,Volume 40,2014,Pages 262-272,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2014.03.018,Myosin (Chicken breast),20207,1.5,0,,,,,,,6.5,60102,0.6,70,30,4,12,1,18.85
"Xing Chen, Cong-gui Chen, Yan-zi Zhou, Pei-jun Li, Fei Ma, Tadayuki Nishiumi, Atsushi Suzuki,Effects of high pressure processing on the thermal gelling properties of chicken breast myosin containing κ-carrageenan,Food Hydrocolloids,Volume 40,2014,Pages 262-272,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2014.03.018,Myosin (Chicken breast),20207,1.5,30203,30201,0.1,20,10,20301,0.225,6.5,60102,0.6,70,30,4,12,1,41.35
"Xing Chen, Cong-gui Chen, Yan-zi Zhou, Pei-jun Li, Fei Ma, Tadayuki Nishiumi, Atsushi Suzuki,Effects of high pressure processing on the thermal gelling properties of chicken breast myosin containing κ-carrageenan,Food Hydrocolloids,Volume 40,2014,Pages 262-272,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2014.03.018,Myosin (Chicken breast),20207,1.5,30203,30201,100,20,10,20301,0.225,6.5,60102,0.6,70,30,4,12,1,23.98
"Xing Chen, Cong-gui Chen, Yan-zi Zhou, Pei-jun Li, Fei Ma, Tadayuki Nishiumi, Atsushi Suzuki,Effects of high pressure processing on the thermal gelling properties of chicken breast myosin containing κ-carrageenan,Food Hydrocolloids,Volume 40,2014,Pages 262-272,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2014.03.018,Myosin (Chicken breast),20207,1.5,30203,30201,200,20,10,20301,0.225,6.5,60102,0.6,70,30,4,12,1,26.15
"Xing Chen, Cong-gui Chen, Yan-zi Zhou, Pei-jun Li, Fei Ma, Tadayuki Nishiumi, Atsushi Suzuki,Effects of high pressure processing on the thermal gelling properties of chicken breast myosin containing κ-carrageenan,Food Hydrocolloids,Volume 40,2014,Pages 262-272,ISSN 0268-005X",https://doi.org/10.1016/j.foodhyd.2014.03.018,Myosin (Chicken breast),20207,1.5,30203,30201,300,20,10,20301,0.225,6.5,60102,0.6,70,30,4,12,1,9.12
